U238Pb206,err%,Pb207Pb206,err%
1.10901063248769,1.73714431580193,0.734897972117845,0.635990528952752
0.795496991924179,3.65541721778442,0.726604846125208,0.478541605394176
12.2829373702199,8.1913553412548,0.647286532906747,1.1357925530425
25.0446763294907,1.85611946547393,0.59317509565109,1.38319340146615
41.5464257210661,1.33579739324116,0.457928501711918,0.891580369372007
38.3286222233812,1.39568079096922,0.470495496160019,0.920106931814092
23.7140180362789,3.10888991465773,0.556204661943176,1.22479704659478
14.3306761546682,1.62533221665715,0.627886030294343,0.878297324238268
20.2324770714618,2.45239270564038,0.588198133662916,1.22923085751917
13.3944379943754,3.00746499060109,0.643487022961973,0.842687770831656
2.25745556435466,3.28820550145831,0.711617072694072,0.611832299374695
11.5193872803266,2.82098176723629,0.650019501615432,0.960655729221207
0.047913772103688,2.15898697444664,0.734917922236345,0.561078463280458
0.366843749939286,3.46167472040133,0.725559341400211,0.574908972227656
0.332794570416012,2.15182132439069,0.727452232346678,0.471366957718386
1.01930347874788,4.96999969000814,0.727684029020547,0.595329652085741
0.13118857744772,7.61371250628415,0.732100708720329,0.579561908757166
0.150349123512367,2.63601879630145,0.727580624198416,0.561342274337179
0.076640147968919,4.2751880339401,0.722772941928611,0.66750197143462
2.19672704992684,2.23885727874947,0.714633491106208,0.63432049359952
0.179550333570682,2.46444104175991,0.725929406222104,0.667845251337792
30.1322002442905,2.79814363670227,0.520576614426662,1.10299319418095
15.576920523482,1.46918446168142,0.625845883770229,0.703176072949355
14.5774229310144,1.88938940339248,0.630749662402912,1.14199440218302
20.39988475265,1.6409437995764,0.587280526974842,1.05005361059681
17.5226017466487,3.19780829123447,0.595022358108709,1.14484675109464
17.0222302040265,2.09165224457665,0.605282546032932,0.887245183855021
20.4875977562332,1.53741592892866,0.602119859672777,1.09374229511204
21.1665971564698,3.00884999817757,0.59509968950864,0.925253583203012
11.5535468373576,1.85400666676096,0.650782741792532,1.02195709616715
30.7789881818562,1.3687666581663,0.526294199873437,0.838600994086494
41.931354339467,1.46425502191781,0.461765739108511,0.850939730354655
24.1320901120064,1.65324838575724,0.567494750044262,0.938022319963893
10.6959422416544,3.94092171480092,0.662464523804382,0.733929797028461
0.581412448957645,7.50208432106864,0.721316583278052,0.505948433423643
0.099421570528768,1.5386325764237,0.724803804734215,0.514576563929253
0.084956013517459,1.6453390854127,0.727627042790967,0.578634126460085
0.154793690776045,2.13103123801614,0.740384452231492,0.879932909147004
0.235891236780227,7.54512764301418,0.736391366879482,0.870664797337088
0.26983407491195,2.23114158989042,0.724766077282397,0.568945202315309
0.556149905167823,1.95268816662694,0.721768818885058,0.554865645311333
0.564689013405974,3.05939535076623,0.769193213450357,0.727029298685374
0.614613792178742,2.51024781278299,0.737240827123172,0.734847940653963
0.825621641987881,6.39461236341385,0.727706151924231,0.537232997383375
0.593860768103411,13.0316353639182,0.724983158274797,0.495762649815609
1.8301850682904,12.0921285113911,0.702299873539382,0.733876004423731
21.0975806913191,1.78089013484411,0.583495337659685,0.80125233221676
38.2221135780072,1.33810143987971,0.478532233501031,0.761200208462568
48.4547334402889,1.37010375662447,0.407857753556376,0.883227922834996
50.9891934260369,1.37095360528412,0.373483798142453,1.15406353860324
5.42111501569789,5.00455953052569,0.689135461928848,0.604908262642543
23.9705774018052,3.23086817950075,0.565381815216509,1.2285325794626
21.482042829969,3.59739968129452,0.575114510156015,1.33075952958299
27.4982252065831,2.70363335931837,0.561028146287041,1.01769106175014
0.983575203748605,1.82362157304687,0.722156858566195,0.539168306135213
0.521696053449144,2.55265425531514,0.726020663199801,0.512348890230287
4.68270560056138,13.0873600671458,0.681329237343187,0.858351639022622
16.9413253162449,1.52957697756499,0.612476736537655,0.981130594069069
30.9290025770347,1.63446854620705,0.518274844813891,0.946796576454315
60.5880312714365,1.41415493681956,0.320402359826622,1.32615688965561
72.6043783355488,1.35160664256172,0.250465540451682,0.974869979874505
60.7070200220792,1.35906901454636,0.325879753747684,1.14645421626932
53.5314218815213,1.79325263328222,0.357725377312001,1.40366126739982
44.2873180909432,1.37686696833841,0.431799179675859,0.965855229137901
14.7263898720055,1.70739722212472,0.634858399184449,0.960648435844893
15.1467947664644,2.24792382607364,0.635035481176884,0.668699248392318
0.253230652546346,2.68037825941933,0.72961800535957,0.540577215873138
0.082080166129505,4.03846411004331,0.726378481414298,0.515859327521482
0.421029397713716,1.71781072843823,0.72778101425009,0.587669908785061
0.401661997941712,4.1818681966309,0.723437517905798,0.609850242117092
4.66500766933602,4.60069986024283,0.694197458828057,0.710012924897952
0.688743592705692,5.37605319402284,0.722649982039831,0.52912091698115
17.4229866294034,1.99681060762379,0.613158991085198,1.18327196613938
29.6973040826857,1.45361362920432,0.522569058439708,1.12476694584215
41.3277813022188,1.65299341292575,0.457677545023252,1.12971954564277
31.1093646077277,1.88898636723388,0.521509430611019,1.21899500265193
15.0010269812729,5.50997003468179,0.618119262132645,1.21409923026558
41.3160366944525,1.70460403752292,0.441839916296573,0.981931632638778
29.4129825710054,1.49311058344341,0.541942006185469,1.06811000327309
13.7975573132858,3.3367231830318,0.633584949541135,0.781145151934029
15.1032922156542,3.43885848127778,0.630468681773532,0.717865039597116
20.1195748016351,3.25946697856193,0.59536417672322,1.08166706466569
20.4392615806407,1.71240889680279,0.58373424526688,0.910434210372057
45.4018601822249,1.8660651778414,0.432046778423787,1.11910164560463
32.5184783139776,1.47442827071969,0.519117984227957,0.768254017177459
37.2080972421903,2.3882141263507,0.486128784316508,1.11726878311278
14.4700833438028,1.99352468535119,0.64124016555656,1.00760903598651
26.5515065515001,1.81279768265083,0.555573171558551,0.781075551888049
14.1908301775582,2.56833468612973,0.641865730163412,0.755451417126539
11.5445022548323,2.45485417298659,0.664075742780729,0.611890557785976
0.786021026608907,2.89823227224663,0.723698943468529,0.540956761550259
0.135300471821299,4.41935429789918,0.729852172344547,0.538472085133091
6.47926145061312,5.56789752704688,0.688704657884786,0.675481052895906
0.151602560185697,3.14488731942349,0.725811285718506,0.56180124014569
0.97027659508505,3.43289898406969,0.705857809276963,0.602927789494221
0.095529646687197,1.41117752639255,0.729928022300036,0.454466288873294
0.04135435574592,2.08748933051347,0.729978193885176,0.53327559700996
0.086874809060401,2.08417400193356,0.731387738891332,0.456846846037984
0.090020466286042,1.50941136401166,0.7316490656911,0.44008928689449
0.097766326685143,1.30635926116707,0.733550351489412,0.484827883436831
0.102892949048293,1.26832829149667,0.731719286157704,0.449309946705295
0.090077904603867,2.62195058961321,0.727332729161599,0.761137709613845
0.065241527659548,1.44045838271859,0.726597932717807,0.536471854439101
0.21302097552551,3.00321726129301,0.728430874545809,0.549569526178278
0.061993055180383,1.64602973189062,0.733023648608398,0.676342881124082
0.114689880199496,1.25853384645909,0.72556961274835,0.462256423203472
0.068279782623881,1.71306146616433,0.7324878595348,0.527088924975576
0.095735793838748,1.41116019122066,0.731156337269315,0.457350686281519
0.103973403432072,1.4255309733334,0.732960242786232,0.455303410096148
0.083111270137928,1.77373650792553,0.730660250906793,0.475390085000391
0.083584362706069,1.37939685864981,0.733281913756317,0.477141746270552
0.105156740434434,1.38324650686828,0.727238015480202,0.449850898640108
0.105857470291838,1.25670323810581,0.734033993718612,0.433327986094364
0.071645864097172,1.31465318601612,0.731008192825002,0.434487980583177
0.069760480706188,1.66258416196743,0.730672991329004,0.470293751329099
0.073633530040265,1.35097109168139,0.728853086212101,0.441535915332041
0.08768542707897,1.26431459438508,0.733481217415399,0.458675596814024
0.088842718964002,1.41900354179776,0.728899208515764,0.483009303602943
0.082229422803858,1.75561985491109,0.730563858255026,0.431193642471014
0.052363906594721,1.62288996672461,0.728122240286824,0.51003030009615
0.062529365592351,2.64335782322885,0.731053426261999,0.476517379414321
0.062369848574397,1.51973622231641,0.731855974098324,0.478684135839882
0.136501556692936,2.02651491482261,0.728810914426953,0.487679278957753
0.069195472486744,1.40634269218898,0.732704841764237,0.438289317235473
0.074944995661161,1.5502069954856,0.728870666019493,0.542747314676129
0.068683525444368,1.6695998238224,0.737819084270807,0.526215684350941
0.078472893323569,1.74368791415046,0.730552204225407,0.457835663494781
0.10961925153869,1.29570045303976,0.728997181374936,0.45772741649273
0.130181314952577,1.36380548788729,0.733679039630038,0.471542057747494
0.088735546420161,1.48876434426292,0.730697188254908,0.455695465850789
0.048939264899328,1.76808953337925,0.73719885286395,0.558541584548903
0.11633402309529,1.51746642503046,0.732044710120378,0.511840244072074
0.087253690375442,1.36050706459478,0.730322876625611,0.455959875996673
0.107282875646573,1.31085733792677,0.72954897004852,0.461889414971418
0.136902542532657,1.47812336797414,0.732734273127174,0.509097006527938
0.123118890659946,1.55524224130647,0.731580820483753,0.480196635643789
0.108185706321084,1.30066244843627,0.731054117602739,0.447468143599907
0.106625660723831,1.27003839753902,0.732977723830661,0.439818363223637
0.138022354335107,1.33078563485933,0.731920466313081,0.456196470834553
0.111068675252124,1.29986311310884,0.732116609557351,0.448582689870556
0.100690218546673,1.23660227086627,0.734872491273423,0.476253559249197
0.099452789119526,1.34389481630705,0.733433218615442,0.482285975935836
0.096966511824632,7.48040458001881,0.735452624917352,0.713707482554524
0.160556141116582,3.49453337503983,0.72773943504272,0.499362027548358
0.105565099739883,3.08482393571586,0.728663362560418,0.464644856107672
0.202889646613217,3.55809490224469,0.729615733811424,0.528760516582206
0.507896179725037,1.70167958403604,0.719816373871977,0.862520477594527
1.0914045445146,1.49208061209917,0.730480601077323,0.789949682985109
0.686833726301421,2.42674143713254,0.720307225797467,0.876142829683116
